Block_No,Date,Rep,Year,Point,Blockyrreppt,Blockdaterepobs,ObsNo,Hr,Min,FMLast,Species,Period,No_gt_1,Behav,Dist,Identity,Total_10,Exact_distance,MODIFIED,Access BlockYrRepPtID,Access Observer Code,Comments,New species codes
36895,6/24/2016,,2016,13,36895-2016--13,36895-160624--156,156,7,52,BWRobinson,CORE,3,1,S,150,,1,200,9/2/2016,,,,CORE
36895,6/24/2016,,2016,13,36895-2016--13,36895-160624--156,156,7,52,BWRobinson,FOSP,3,1,S,150,,1,300,9/2/2016,,,,FOSP
36895,6/24/2016,,2016,13,36895-2016--13,36895-160624--156,156,7,52,BWRobinson,WCSP,3,1,S,150,,1,200,9/2/2016,,,,WCSP
36895,6/24/2016,,2016,13,36895-2016--13,36895-160624--156,156,7,52,BWRobinson,SWTH,5,1,S,150,,1,350,9/2/2016,,,,SWTH
36895,6/24/2016,,2016,13,36895-2016--13,36895-160624--156,156,7,52,BWRobinson,SAVS,5,1,C,50,,1,,9/2/2016,,,,SAVS
36895,6/24/2016,,2016,13,36895-2016--13,36895-160624--156,156,7,52,BWRobinson,SAVS,5,1,C,50,,1,,9/2/2016,,,,SAVS
36895,6/24/2016,,2016,13,36895-2016--13,36895-160624--156,156,7,52,BWRobinson,WWCR,8,1,FO,50,,1,,9/2/2016,,,,WWCR
36895,6/24/2016,,2016,13,36895-2016--13,36895-160624--156,156,7,52,BWRobinson,SWTH,10,1,S,150,,1,250,9/2/2016,,,,SWTH
36895,6/24/2016,,2016,13,36895-2016--13,36895-160624--156,156,7,52,BWRobinson,BLPW,10,1,S,100,,1,,9/2/2016,,,,BLPW
36895,6/24/2016,,2016,13,36895-2016--13,36895-160624--156,156,7,52,BWRobinson,WISN,10,1,F,150,,1,250,9/2/2016,,,,WISN
36895,6/24/2016,,2016,13,36895-2016--13,36895-160624--156,156,7,52,BWRobinson,GRAJ,10,1,C,150,,1,250,9/2/2016,,,,GRAJ
36895,6/24/2016,,2016,13,36895-2016--13,36895-160624--156,156,7,52,BWRobinson,CORE,10,1,FO,30,,1,,9/2/2016,,,,CORE
36895,6/24/2016,,2016,12,36895-2016--12,36895-160624--156,156,8,17,BWRobinson,SWTH,3,1,S,80,,1,,9/2/2016,,,,SWTH
36895,6/24/2016,,2016,12,36895-2016--12,36895-160624--156,156,8,17,BWRobinson,PIGR,3,1,S,125,,1,,9/2/2016,,,,PIGR
36895,6/24/2016,,2016,12,36895-2016--12,36895-160624--156,156,8,17,BWRobinson,ALFL,3,1,S,100,,1,,9/2/2016,,,,ALFL
36895,6/24/2016,,2016,12,36895-2016--12,36895-160624--156,156,8,17,BWRobinson,LISP,3,1,S,50,,1,,9/2/2016,,,,LISP
36895,6/24/2016,,2016,12,36895-2016--12,36895-160624--156,156,8,17,BWRobinson,WWCR,3,1,S,80,,1,,9/2/2016,,,,WWCR
36895,6/24/2016,,2016,12,36895-2016--12,36895-160624--156,156,8,17,BWRobinson,FOSP,3,1,S,150,,1,,9/2/2016,,,,FOSP
36895,6/24/2016,,2016,12,36895-2016--12,36895-160624--156,156,8,17,BWRobinson,BLPW,3,1,S,100,,1,,9/2/2016,,,,BLPW
36895,6/24/2016,,2016,12,36895-2016--12,36895-160624--156,156,8,17,BWRobinson,OCWA,3,1,S,50,,1,,9/2/2016,,,,OCWA
36895,6/24/2016,,2016,12,36895-2016--12,36895-160624--156,156,8,17,BWRobinson,SWTH,3,1,C,30,,1,,9/2/2016,,,,SWTH
36895,6/24/2016,,2016,12,36895-2016--12,36895-160624--156,156,8,17,BWRobinson,WCSP,5,1,S,150,,1,300,9/2/2016,,,,WCSP
36895,6/24/2016,,2016,12,36895-2016--12,36895-160624--156,156,8,17,BWRobinson,SAVS,5,1,S,150,,1,300,9/2/2016,,,,SAVS
36895,6/24/2016,,2016,12,36895-2016--12,36895-160624--156,156,8,17,BWRobinson,SWTH,10,1,S,150,,1,250,9/2/2016,,,,SWTH
36895,6/24/2016,,2016,7,36895-2016--7,36895-160624--156,156,8,50,BWRobinson,WISN,3,1,F,100,,1,,9/2/2016,,,,WISN
36895,6/24/2016,,2016,7,36895-2016--7,36895-160624--156,156,8,50,BWRobinson,YRWA,3,1,S,150,,1,,9/2/2016,,,,YRWA
36895,6/24/2016,,2016,7,36895-2016--7,36895-160624--156,156,8,50,BWRobinson,SWTH,3,1,S,150,,1,,9/2/2016,,,,SWTH
36895,6/24/2016,,2016,7,36895-2016--7,36895-160624--156,156,8,50,BWRobinson,OCWA,3,1,S,50,,1,,9/2/2016,,,,OCWA
36895,6/24/2016,,2016,7,36895-2016--7,36895-160624--156,156,8,50,BWRobinson,OCWA,3,1,S,100,,1,,9/2/2016,,,,OCWA
36895,6/24/2016,,2016,7,36895-2016--7,36895-160624--156,156,8,50,BWRobinson,VATH,3,1,S,100,,1,,9/2/2016,,,,VATH
36895,6/24/2016,,2016,7,36895-2016--7,36895-160624--156,156,8,50,BWRobinson,WCSP,3,1,S,150,,1,250,9/2/2016,,,,WCSP
36895,6/24/2016,,2016,7,36895-2016--7,36895-160624--156,156,8,50,BWRobinson,BLPW,3,1,S,50,,1,,9/2/2016,,,,BLPW
36895,6/24/2016,,2016,7,36895-2016--7,36895-160624--156,156,8,50,BWRobinson,WCSP,5,1,C,30,,1,,9/2/2016,,,,WCSP
36895,6/24/2016,,2016,7,36895-2016--7,36895-160624--156,156,8,50,BWRobinson,SWTH,5,1,S,150,,1,300,9/2/2016,,,,SWTH
36895,6/24/2016,,2016,7,36895-2016--7,36895-160624--156,156,8,50,BWRobinson,WWCR,5,1,C,150,,1,200,9/2/2016,,,,WWCR
38634,6/16/2016,,2016,6,38634-2016--6,38634-160616-157,157,3,3,DMLoomis,WCSP,3,1,S,70,,1,,9/8/2016,,,,WCSP
38634,6/16/2016,,2016,6,38634-2016--6,38634-160616-157,157,3,3,DMLoomis,WCSP,3,1,S,60,,1,,9/8/2016,,,,WCSP
38634,6/16/2016,,2016,6,38634-2016--6,38634-160616-157,157,3,3,DMLoomis,CHSP,3,1,S,40,,1,,9/8/2016,,,,CHSP
38634,6/16/2016,,2016,6,38634-2016--6,38634-160616-157,157,3,3,DMLoomis,FOSP,3,1,S,70,,1,,9/8/2016,,,,FOSP
38634,6/16/2016,,2016,6,38634-2016--6,38634-160616-157,157,3,3,DMLoomis,SWTH,3,1,S,125,,1,,9/8/2016,,,,SWTH
38634,6/16/2016,,2016,6,38634-2016--6,38634-160616-157,157,3,3,DMLoomis,NOWA,8,1,S,70,,1,,9/8/2016,,,,NOWA
38634,6/16/2016,,2016,6,38634-2016--6,38634-160616-157,157,3,3,DMLoomis,SWTH,8,1,S,40,,1,,9/8/2016,,,,SWTH
38634,6/16/2016,,2016,11,38634-2016--11,38634-160616--157,157,3,50,DMLoomis,SWTH,3,1,S,125,,1,,9/8/2016,,,,SWTH
38634,6/16/2016,,2016,11,38634-2016--11,38634-160616--157,157,3,50,DMLoomis,SWTH,5,1,S,125,,1,,9/8/2016,,,,SWTH
38634,6/16/2016,,2016,11,38634-2016--11,38634-160616--157,157,3,50,DMLoomis,SWTH,5,1,C,40,,1,,9/8/2016,,,,SWTH
38634,6/16/2016,,2016,11,38634-2016--11,38634-160616--157,157,3,50,DMLoomis,SWTH,10,1,S,150,,1,,9/8/2016,,,,SWTH
38634,6/16/2016,,2016,11,38634-2016--11,38634-160616--157,157,3,50,DMLoomis,FOSP,3,1,S,20,,1,,9/8/2016,,,,FOSP
38634,6/16/2016,,2016,11,38634-2016--11,38634-160616--157,157,3,50,DMLoomis,CHSP,3,1,S,60,,1,,9/8/2016,,,,CHSP
38634,6/16/2016,,2016,11,38634-2016--11,38634-160616--157,157,3,50,DMLoomis,LISP,5,1,S,90,,1,,9/8/2016,,,,LISP
38634,6/16/2016,,2016,11,38634-2016--11,38634-160616--157,157,3,50,DMLoomis,BLPW,8,1,S,70,,1,,9/8/2016,,,,BLPW
38634,6/16/2016,,2016,16,38634-2016--16,38634-160616--157,157,4,29,DMLoomis,LISP,3,1,S,30,,1,,9/8/2016,,,,LISP
38634,6/16/2016,,2016,16,38634-2016--16,38634-160616--157,157,4,29,DMLoomis,ALFL,3,1,S,150,,1,,9/8/2016,,,,ALFL
38634,6/16/2016,,2016,16,38634-2016--16,38634-160616--157,157,4,29,DMLoomis,WCSP,5,1,V,50,,1,,9/8/2016,,,,WCSP
38634,6/16/2016,,2016,16,38634-2016--16,38634-160616--157,157,4,29,DMLoomis,WCSP,8,1,S,100,,1,,9/8/2016,,,,WCSP
38634,6/16/2016,,2016,16,38634-2016--16,38634-160616--157,157,4,29,DMLoomis,SAVS,8,1,S,125,,1,,9/8/2016,,,,SAVS
38634,6/16/2016,,2016,16,38634-2016--16,38634-160616--157,157,4,29,DMLoomis,SWTH,8,1,S,125,,1,,9/8/2016,,,,SWTH
38634,6/16/2016,,2016,21,38634-2016--21,38634-160616--157,157,5,16,DMLoomis,WCSP,3,1,S,70,,1,,9/8/2016,,,,WCSP
38634,6/16/2016,,2016,21,38634-2016--21,38634-160616--157,157,5,16,DMLoomis,WCSP,3,1,S,125,,1,,9/8/2016,,,,WCSP
38634,6/16/2016,,2016,21,38634-2016--21,38634-160616--157,157,5,16,DMLoomis,WCSP,8,1,V,40,,1,,9/8/2016,,,,WCSP
38634,6/16/2016,,2016,21,38634-2016--21,38634-160616--157,157,5,16,DMLoomis,WISN,3,1,FD,125,,1,,9/8/2016,,,,WISN
38634,6/16/2016,,2016,21,38634-2016--21,38634-160616--157,157,5,16,DMLoomis,SAPH,3,1,S,125,,1,,9/8/2016,,,,SAPH
38634,6/16/2016,,2016,21,38634-2016--21,38634-160616--157,157,5,16,DMLoomis,SAPH,5,1,S,40,,1,,9/8/2016,,,,SAPH
38634,6/16/2016,,2016,21,38634-2016--21,38634-160616--157,157,5,16,DMLoomis,CORE,8,1,FD,125,,1,,9/8/2016,,,,CORE
38634,6/16/2016,,2016,21,38634-2016--21,38634-160616--157,157,5,16,DMLoomis,LISP,5,1,S,60,,1,,9/8/2016,,,,LISP
38634,6/16/2016,,2016,22,38634-2016--22,38634-160616--157,157,5,54,DMLoomis,FOSP,3,1,S,30,,1,,9/8/2016,,,,FOSP
38634,6/16/2016,,2016,22,38634-2016--22,38634-160616--157,157,5,54,DMLoomis,BLPW,3,1,S,50,,1,,9/8/2016,,,,BLPW
38634,6/16/2016,,2016,22,38634-2016--22,38634-160616--157,157,5,54,DMLoomis,BLPW,10,1,S,10,,1,,9/8/2016,,,,BLPW
38634,6/16/2016,,2016,22,38634-2016--22,38634-160616--157,157,5,54,DMLoomis,OCWA,8,1,S,70,,1,,9/8/2016,,,,OCWA
38634,6/16/2016,,2016,22,38634-2016--22,38634-160616--157,157,5,54,DMLoomis,CORE,8,1,FO,60,,1,,9/8/2016,,,,CORE
38634,6/16/2016,,2016,22,38634-2016--22,38634-160616--157,157,5,54,DMLoomis,WCSP,10,1,S,90,,1,,9/8/2016,,,,WCSP
38634,6/16/2016,,2016,23,38634-2016--23,38634-160616--157,157,6,28,DMLoomis,SWTH,3,1,S,100,,1,,9/8/2016,,,,SWTH
38634,6/16/2016,,2016,23,38634-2016--23,38634-160616--157,157,6,28,DMLoomis,LISP,3,1,S,60,,1,,9/8/2016,,,,LISP
38634,6/16/2016,,2016,23,38634-2016--23,38634-160616--157,157,6,28,DMLoomis,LISP,5,1,S,90,,1,,9/8/2016,,,,LISP
38634,6/16/2016,,2016,23,38634-2016--23,38634-160616--157,157,6,28,DMLoomis,WCSP,3,1,S,60,,1,,9/8/2016,,,,WCSP
38634,6/16/2016,,2016,23,38634-2016--23,38634-160616--157,157,6,28,DMLoomis,WWCR,5,1,S,100,,1,,9/8/2016,,,,WWCR
38634,6/16/2016,,2016,23,38634-2016--23,38634-160616--157,157,6,28,DMLoomis,SAPH,5,1,S,90,,1,,9/8/2016,,,,SAPH
38634,6/16/2016,,2016,23,38634-2016--23,38634-160616--157,157,6,28,DMLoomis,WCSP,10,1,V,40,,1,,9/8/2016,,,,WCSP
38634,6/16/2016,,2016,24,38634-2016--24,38634-160616--157,157,7,3,DMLoomis,BLPW,3,1,S,60,,1,,9/8/2016,,,,BLPW
38634,6/16/2016,,2016,24,38634-2016--24,38634-160616--157,157,7,3,DMLoomis,SWTH,3,1,S,150,,1,,9/8/2016,,,,SWTH
38634,6/16/2016,,2016,24,38634-2016--24,38634-160616--157,157,7,3,DMLoomis,BLPW,5,1,S,150,,1,,9/8/2016,,,,BLPW
38634,6/16/2016,,2016,24,38634-2016--24,38634-160616--157,157,7,3,DMLoomis,SAPH,8,1,S,80,,1,,9/8/2016,,,,SAPH
38634,6/16/2016,,2016,24,38634-2016--24,38634-160616--157,157,7,3,DMLoomis,SWTH,8,1,S,150,,1,,9/8/2016,,,,SWTH
38634,6/16/2016,,2016,24,38634-2016--24,38634-160616--157,157,7,3,DMLoomis,SWTH,10,1,S,150,,1,,9/8/2016,,,,SWTH
38634,6/16/2016,,2016,24,38634-2016--24,38634-160616--157,157,7,3,DMLoomis,WCSP,8,1,S,70,,1,,9/8/2016,,,,WCSP
38634,6/16/2016,,2016,24,38634-2016--24,38634-160616--157,157,7,3,DMLoomis,LISP,10,1,S,60,,1,,9/8/2016,,,,LISP
38634,6/16/2016,,2016,25,38634-2016--25,38634-160616--157,157,7,44,DMLoomis,FOSP,3,1,S,30,,1,,9/8/2016,,,,FOSP
38634,6/16/2016,,2016,25,38634-2016--25,38634-160616--157,157,7,44,DMLoomis,DEJU,3,1,S,60,,1,,9/8/2016,,,,DEJU
38634,6/16/2016,,2016,25,38634-2016--25,38634-160616--157,157,7,44,DMLoomis,NOWA,3,1,S,100,,1,,9/8/2016,,,,NOWA
38634,6/16/2016,,2016,25,38634-2016--25,38634-160616--157,157,7,44,DMLoomis,NOGO,5,1,C,150,,1,,9/8/2016,,,,NOGO
38634,6/16/2016,,2016,25,38634-2016--25,38634-160616--157,157,7,44,DMLoomis,ALFL,8,1,S,125,,1,,9/8/2016,,,,ALFL
38634,6/16/2016,,2016,25,38634-2016--25,38634-160616--157,157,7,44,DMLoomis,RCKI,10,1,C,40,,1,,9/8/2016,,,,RCKI
38634,6/16/2016,,2016,20,38634-2016--20,38634-160616--157,157,8,28,DMLoomis,WCSP,3,1,S,90,,1,,9/8/2016,,,,WCSP
38634,6/16/2016,,2016,20,38634-2016--20,38634-160616--157,157,8,28,DMLoomis,WCSP,8,1,S,125,,1,,9/8/2016,,,,WCSP
38634,6/16/2016,,2016,20,38634-2016--20,38634-160616--157,157,8,28,DMLoomis,SWTH,3,1,S,150,,1,,9/8/2016,,,,SWTH
38634,6/16/2016,,2016,20,38634-2016--20,38634-160616--157,157,8,28,DMLoomis,DEJU,5,1,S,90,,1,,9/8/2016,,,,DEJU
38634,6/16/2016,,2016,20,38634-2016--20,38634-160616--157,157,8,28,DMLoomis,LISP,8,1,S,40,,1,,9/8/2016,,,,LISP
38634,6/16/2016,,2016,20,38634-2016--20,38634-160616--157,157,8,28,DMLoomis,NOWA,8,1,S,80,,1,,9/8/2016,,,,NOWA
38634,6/16/2016,,2016,15,38634-2016--15,38634-160616--157,157,9,0,DMLoomis,SWTH,3,1,S,125,,1,,9/8/2016,,,,SWTH
38634,6/16/2016,,2016,15,38634-2016--15,38634-160616--157,157,9,0,DMLoomis,DEJU,5,1,S,40,,1,,9/8/2016,,,,DEJU
38634,6/16/2016,,2016,15,38634-2016--15,38634-160616--157,157,9,0,DMLoomis,YBFL,8,1,S,100,,1,,9/8/2016,,,,YBFL
38634,6/16/2016,,2016,15,38634-2016--15,38634-160616--157,157,9,0,DMLoomis,TOSO,8,1,V,90,,1,,9/8/2016,,,,TOSO
38634,6/16/2016,,2016,10,38634-2016--10,38634-160616--157,157,9,40,DMLoomis,BLPW,3,1,S,40,,1,,9/8/2016,,,,BLPW
38634,6/16/2016,,2016,10,38634-2016--10,38634-160616--157,157,9,40,DMLoomis,BLPW,5,1,S,125,,1,,9/8/2016,,,,BLPW
38634,6/16/2016,,2016,10,38634-2016--10,38634-160616--157,157,9,40,DMLoomis,WCSP,5,1,S,150,,1,,9/8/2016,,,,WCSP
38634,6/16/2016,,2016,10,38634-2016--10,38634-160616--157,157,9,40,DMLoomis,SWTH,8,1,S,100,,1,,9/8/2016,,,,SWTH
38634,6/16/2016,,2016,10,38634-2016--10,38634-160616--157,157,9,40,DMLoomis,CHSP,10,1,S,125,,1,,9/8/2016,,,,CHSP
38634,6/17/2016,,2016,1,38634-2016--1,38634-160617--157,157,2,53,DMLoomis,SPSA,3,1,S,40,,1,,9/8/2016,,,,SPSA
38634,6/17/2016,,2016,1,38634-2016--1,38634-160617--157,157,2,53,DMLoomis,CHSP,3,1,S,60,,1,,9/8/2016,,,,CHSP
38634,6/17/2016,,2016,1,38634-2016--1,38634-160617--157,157,2,53,DMLoomis,CHSP,8,1,S,70,,1,,9/8/2016,,,,CHSP
38634,6/17/2016,,2016,1,38634-2016--1,38634-160617--157,157,2,53,DMLoomis,DEJU,3,1,S,80,,1,,9/8/2016,,,,DEJU
38634,6/17/2016,,2016,1,38634-2016--1,38634-160617--157,157,2,53,DMLoomis,SWTH,3,1,S,90,,1,,9/8/2016,,,,SWTH
38634,6/17/2016,,2016,1,38634-2016--1,38634-160617--157,157,2,53,DMLoomis,SWTH,3,1,S,100,,1,,9/8/2016,,,,SWTH
38634,6/17/2016,,2016,1,38634-2016--1,38634-160617--157,157,2,53,DMLoomis,SWTH,3,1,S,150,,1,,9/8/2016,,,,SWTH
38634,6/17/2016,,2016,1,38634-2016--1,38634-160617--157,157,2,53,DMLoomis,YBFL,8,1,S,150,,1,,9/8/2016,,,,YBFL
38634,6/17/2016,,2016,1,38634-2016--1,38634-160617--157,157,2,53,DMLoomis,BLPW,8,1,S,60,,1,,9/8/2016,,,,BLPW
38634,6/17/2016,,2016,1,38634-2016--1,38634-160617--157,157,2,53,DMLoomis,SWTH,3,1,S,100,,1,,9/8/2016,,,,SWTH
38634,6/17/2016,,2016,7,38634-2016--7,38634-160617--157,157,4,4,DMLoomis,BLPW,3,1,S,10,,1,,9/8/2016,,,,BLPW
38634,6/17/2016,,2016,7,38634-2016--7,38634-160617--157,157,4,4,DMLoomis,FOSP,3,1,S,40,,1,,9/8/2016,,,,FOSP
38634,6/17/2016,,2016,7,38634-2016--7,38634-160617--157,157,4,4,DMLoomis,CHSP,5,1,S,40,,1,,9/8/2016,,,,CHSP
38634,6/17/2016,,2016,7,38634-2016--7,38634-160617--157,157,4,4,DMLoomis,SWTH,3,1,C,60,,1,,9/8/2016,,,,SWTH
38634,6/17/2016,,2016,7,38634-2016--7,38634-160617--157,157,4,4,DMLoomis,SWTH,3,1,S,90,,1,,9/8/2016,,,,SWTH
38634,6/17/2016,,2016,7,38634-2016--7,38634-160617--157,157,4,4,DMLoomis,SWTH,5,1,S,150,,1,,9/8/2016,,,,SWTH
38634,6/17/2016,,2016,7,38634-2016--7,38634-160617--157,157,4,4,DMLoomis,GHOW,5,1,S,150,,1,,9/8/2016,,,,GHOW
38634,6/17/2016,,2016,7,38634-2016--7,38634-160617--157,157,4,4,DMLoomis,FOSP,8,1,S,150,,1,,9/8/2016,,,,FOSP
38634,6/17/2016,,2016,7,38634-2016--7,38634-160617--157,157,4,4,DMLoomis,WISN,8,1,FD,150,,1,,9/8/2016,,,,WISN
38634,6/17/2016,,2016,12,38634-2016--12,38634-160617--157,157,4,55,DMLoomis,FOSP,3,1,S,30,,1,,9/8/2016,,,,FOSP
38634,6/17/2016,,2016,12,38634-2016--12,38634-160617--157,157,4,55,DMLoomis,FOSP,3,1,S,60,,1,,9/8/2016,,,,FOSP
38634,6/17/2016,,2016,12,38634-2016--12,38634-160617--157,157,4,55,DMLoomis,CHSP,3,1,S,50,,1,,9/8/2016,,,,CHSP
38634,6/17/2016,,2016,12,38634-2016--12,38634-160617--157,157,4,55,DMLoomis,BLPW,5,1,S,40,,1,,9/8/2016,,,,BLPW
38634,6/17/2016,,2016,12,38634-2016--12,38634-160617--157,157,4,55,DMLoomis,SWTH,3,1,C,40,,1,,9/8/2016,,,,SWTH
38634,6/17/2016,,2016,12,38634-2016--12,38634-160617--157,157,4,55,DMLoomis,SWTH,3,1,S,90,,1,,9/8/2016,,,,SWTH
38634,6/17/2016,,2016,12,38634-2016--12,38634-160617--157,157,4,55,DMLoomis,SWTH,5,1,S,100,,1,,9/8/2016,,,,SWTH
38634,6/17/2016,,2016,12,38634-2016--12,38634-160617--157,157,4,55,DMLoomis,SWTH,5,1,S,150,,1,,9/8/2016,,,,SWTH
38634,6/17/2016,,2016,17,38634-2016--17,38634-160617--157,157,5,45,DMLoomis,WCSP,3,1,S,40,,1,,9/8/2016,,,,WCSP
38634,6/17/2016,,2016,17,38634-2016--17,38634-160617--157,157,5,45,DMLoomis,WCSP,3,1,S,80,,1,,9/8/2016,,,,WCSP
38634,6/17/2016,,2016,17,38634-2016--17,38634-160617--157,157,5,45,DMLoomis,WCSP,8,1,S,30,,1,,9/8/2016,,,,WCSP
38634,6/17/2016,,2016,17,38634-2016--17,38634-160617--157,157,5,45,DMLoomis,WCSP,5,1,S,150,,1,,9/8/2016,,,,WCSP
38634,6/17/2016,,2016,17,38634-2016--17,38634-160617--157,157,5,45,DMLoomis,LISP,5,1,S,80,,1,,9/8/2016,,,,LISP
38634,6/17/2016,,2016,17,38634-2016--17,38634-160617--157,157,5,45,DMLoomis,SWTH,5,1,S,100,,1,,9/8/2016,,,,SWTH
38634,6/17/2016,,2016,17,38634-2016--17,38634-160617--157,157,5,45,DMLoomis,PALO,3,1,S,150,,1,,9/8/2016,,,,PALO
38634,6/17/2016,,2016,17,38634-2016--17,38634-160617--157,157,5,45,DMLoomis,YRWA,10,1,S,125,,1,,9/8/2016,,,,YRWA
38634,6/17/2016,,2016,17,38634-2016--17,38634-160617--157,157,5,45,DMLoomis,WISN,5,1,FD,150,,1,,9/8/2016,,,,WISN
38634,6/17/2016,,2016,18,38634-2016--18,38634-160617--157,157,6,26,DMLoomis,FOSP,3,1,S,30,,1,,9/8/2016,,,,FOSP
38634,6/17/2016,,2016,18,38634-2016--18,38634-160617--157,157,6,26,DMLoomis,FOSP,3,1,S,80,,1,,9/8/2016,,,,FOSP
38634,6/17/2016,,2016,18,38634-2016--18,38634-160617--157,157,6,26,DMLoomis,SWTH,3,1,S,125,,1,,9/8/2016,,,,SWTH
38634,6/17/2016,,2016,18,38634-2016--18,38634-160617--157,157,6,26,DMLoomis,SWTH,8,1,S,60,,1,,9/8/2016,,,,SWTH
38634,6/17/2016,,2016,18,38634-2016--18,38634-160617--157,157,6,26,DMLoomis,SWTH,10,1,S,150,,1,,9/8/2016,,,,SWTH
38634,6/17/2016,,2016,18,38634-2016--18,38634-160617--157,157,6,26,DMLoomis,WISN,3,1,FD,150,,1,,9/8/2016,,,,WISN
38634,6/17/2016,,2016,19,38634-2016--19,38634-160617--157,157,7,18,DMLoomis,CHSP,3,1,S,30,,1,,9/8/2016,,,,CHSP
38634,6/17/2016,,2016,19,38634-2016--19,38634-160617--157,157,7,18,DMLoomis,SWTH,3,1,S,60,,1,,9/8/2016,,,,SWTH
38634,6/17/2016,,2016,19,38634-2016--19,38634-160617--157,157,7,18,DMLoomis,SWTH,3,1,S,70,,1,,9/8/2016,,,,SWTH
38634,6/17/2016,,2016,19,38634-2016--19,38634-160617--157,157,7,18,DMLoomis,SWTH,5,1,S,125,,1,,9/8/2016,,,,SWTH
38634,6/17/2016,,2016,19,38634-2016--19,38634-160617--157,157,7,18,DMLoomis,SWTH,5,1,S,125,,1,,9/8/2016,,,,SWTH
38634,6/17/2016,,2016,19,38634-2016--19,38634-160617--157,157,7,18,DMLoomis,WISN,5,1,P,150,,1,200,9/8/2016,,,,WISN
38634,6/17/2016,,2016,14,38634-2016--14,38634-160617--157,157,8,10,DMLoomis,BLPW,3,1,S,10,,1,,9/8/2016,,,,BLPW
38634,6/17/2016,,2016,14,38634-2016--14,38634-160617--157,157,8,10,DMLoomis,SWTH,3,1,S,70,,1,,9/8/2016,,,,SWTH
38634,6/17/2016,,2016,14,38634-2016--14,38634-160617--157,157,8,10,DMLoomis,SWTH,3,1,S,100,,1,,9/8/2016,,,,SWTH
38634,6/17/2016,,2016,14,38634-2016--14,38634-160617--157,157,8,10,DMLoomis,SWTH,3,1,S,125,,1,,9/8/2016,,,,SWTH
38634,6/17/2016,,2016,14,38634-2016--14,38634-160617--157,157,8,10,DMLoomis,SWTH,5,1,S,80,,1,,9/8/2016,,,,SWTH
38634,6/17/2016,,2016,14,38634-2016--14,38634-160617--157,157,8,10,DMLoomis,YRWA,3,1,S,90,,1,,9/8/2016,,,,YRWA
38634,6/17/2016,,2016,14,38634-2016--14,38634-160617--157,157,8,10,DMLoomis,YRWA,8,1,S,100,,1,,9/8/2016,,,,YRWA
38634,6/17/2016,,2016,14,38634-2016--14,38634-160617--157,157,8,10,DMLoomis,OCWA,5,1,S,30,,1,,9/8/2016,,,,OCWA
38634,6/17/2016,,2016,13,38634-2016--13,38634-160617--157,157,8,48,DMLoomis,AMRO,3,1,S,30,,1,,9/8/2016,,,,AMRO
38634,6/17/2016,,2016,13,38634-2016--13,38634-160617--157,157,8,48,DMLoomis,FOSP,3,1,S,50,,1,,9/8/2016,,,,FOSP
38634,6/17/2016,,2016,13,38634-2016--13,38634-160617--157,157,8,48,DMLoomis,YRWA,3,1,S,60,,1,,9/8/2016,,,,YRWA
38634,6/17/2016,,2016,13,38634-2016--13,38634-160617--157,157,8,48,DMLoomis,SWTH,3,1,S,80,,1,,9/8/2016,,,,SWTH
38634,6/17/2016,,2016,13,38634-2016--13,38634-160617--157,157,8,48,DMLoomis,SWTH,8,1,S,80,,1,,9/8/2016,,,,SWTH
38634,6/17/2016,,2016,13,38634-2016--13,38634-160617--157,157,8,48,DMLoomis,WISN,3,1,FD,150,,1,,9/8/2016,,,,WISN
38634,6/17/2016,,2016,13,38634-2016--13,38634-160617--157,157,8,48,DMLoomis,CORA,10,1,C,150,,1,,9/8/2016,,,,CORA
38634,6/17/2016,,2016,13,38634-2016--13,38634-160617--157,157,8,48,DMLoomis,OCWA,10,1,S,150,,1,,9/8/2016,,,,OCWA
38634,6/18/2016,,2016,2,38634-2016--2,38634-160618--157,157,3,2,DMLoomis,CORA,3,1,V,30,,1,,9/8/2016,,,,CORA
38634,6/18/2016,,2016,2,38634-2016--2,38634-160618--157,157,3,2,DMLoomis,WIWA,3,1,S,60,,1,,9/8/2016,,,,WIWA
38634,6/18/2016,,2016,2,38634-2016--2,38634-160618--157,157,3,2,DMLoomis,YBFL,3,1,S,70,,1,,9/8/2016,,,,YBFL
38634,6/18/2016,,2016,2,38634-2016--2,38634-160618--157,157,3,2,DMLoomis,YBFL,3,1,S,125,,1,,9/8/2016,,,,YBFL
38634,6/18/2016,,2016,2,38634-2016--2,38634-160618--157,157,3,2,DMLoomis,YBFL,5,1,S,150,,1,,9/8/2016,,,,YBFL
38634,6/18/2016,,2016,2,38634-2016--2,38634-160618--157,157,3,2,DMLoomis,CHSP,3,1,S,125,,1,,9/8/2016,,,,CHSP
38634,6/18/2016,,2016,2,38634-2016--2,38634-160618--157,157,3,2,DMLoomis,OCWA,3,1,S,125,,1,,9/8/2016,,,,OCWA
38634,6/18/2016,,2016,2,38634-2016--2,38634-160618--157,157,3,2,DMLoomis,SWTH,5,1,S,150,,1,,9/8/2016,,,,SWTH
38634,6/18/2016,,2016,2,38634-2016--2,38634-160618--157,157,3,2,DMLoomis,DEJU,3,1,S,125,,1,,9/8/2016,,,,DEJU
38634,6/18/2016,,2016,3,38634-2016--3,38634-160618--157,157,3,51,DMLoomis,OCWA,3,1,S,40,,1,,9/8/2016,,,,OCWA
